"ind_date_anchor","ind_obs_note","ind_place","ind_num_Death: Overdose Death","ind_num_Death: Illicit Opioid Overdose","ind_num_CSRS: Patients Receiving Buprenorphine","ind_num_CSRS: Patients Receiving Opioids","ind_num_DMH: Treatment Services","ind_num_DSS: Foster Care due to Parental SU","ind_num_ED Visits: Overdose ED Visit","ind_denom_Death: Overdose Death","ind_denom_Death: Illicit Opioid Overdose","ind_denom_CSRS: Patients Receiving Buprenorphine","ind_denom_CSRS: Patients Receiving Opioids","ind_denom_DMH: Treatment Services","ind_denom_DSS: Foster Care due to Parental SU","ind_denom_ED Visits: Overdose ED Visit","ind_rate_Death: Overdose Death","ind_rate_Death: Illicit Opioid Overdose","ind_rate_CSRS: Patients Receiving Buprenorphine","ind_rate_CSRS: Patients Receiving Opioids","ind_rate_DMH: Treatment Services","ind_rate_DSS: Foster Care due to Parental SU","ind_rate_ED Visits: Overdose ED Visit"
"2021",NA,"Montgomery",19,17,260,3349,183,27,103,25862,19,25853,25853,25862,38,25862,73.5,89.473684211,1.005685994,12.954009206,707.601886938,71.052631579,398.3
"2021",NA,"Moore",32,21,673,13287,672,52,149,103044,32,102952,102952,103044,98,103044,31.1,65.625,0.653702696,12.906014453,652.148596716,53.06122449,144.6
"2021",NA,"Nash",37,26,417,13532,412,11,129,95204,37,95227,95227,95204,35,95204,38.9,70.27027027,0.437901015,14.210255495,432.754926264,31.428571429,135.5
"2021",NA,"NC",4041,3117,52472,1355652,49994,6541,16731,10567100,4041,10565885,10565885,10567100,14590,10567100,38.2,77.13437268,0.496617179,12.830463326,473.109935555,44.832076765,158.3
"2021",NA,"New Hanover",97,79,1792,32393,1899,220,324,230019,97,229930,229930,230019,460,230019,42.2,81.443298969,0.779367634,14.088200757,825.583973498,47.826086957,140.9
"2021",NA,"Northampton",5,2,31,2739,43,3,21,17116,5,17093,17093,17116,7,17116,29.2,40,0.181360791,16.024103434,251.226922178,42.857142857,122.7
"2021",NA,"Onslow",75,57,1071,20681,878,91,255,206018,75,204660,204660,206018,225,206018,36.4,76,0.523306948,10.105052282,426.176353523,40.444444444,123.8
"2021",NA,"Orange",32,20,526,13181,507,67,121,148693,32,148610,148610,148693,105,148693,21.5,62.5,0.353946572,8.869524258,340.970993927,63.80952381,81.4
"2021",NA,"Pamlico",10,8,87,1452,89,19,46,12342,10,12347,12347,12342,23,12342,81,80,0.704624605,11.759941686,721.114892238,82.608695652,372.7
"2021",NA,"Pasquotank",20,19,119,5296,253,3,68,40807,20,40746,40746,40807,37,40807,49,95,0.292053208,12.997594856,619.991668096,8.108108108,166.6
"2021",NA,"Pender",27,18,522,9236,403,30,93,63020,27,63072,63072,63020,68,63020,42.8,66.666666667,0.827625571,14.643581938,639.479530308,44.117647059,147.6
"2021",NA,"Perquimans",6,6,40,1937,77,5,25,13117,6,13126,13126,13117,12,13117,45.7,100,0.304738687,14.756970897,587.024472059,41.666666667,190.6
"2021",NA,"Person",13,6,426,5266,242,56,73,39148,13,39172,39172,39148,106,39148,33.2,46.153846154,1.087511488,13.443275809,618.166956166,52.830188679,186.5
"2021",NA,"Pitt",55,46,1102,22941,879,46,338,172235,55,172273,172273,172235,217,172235,31.9,83.636363636,0.639682365,13.31665438,510.349232154,21.198156682,196.2
"2021",NA,"Polk",2,2,123,2364,69,23,17,19714,2,19691,19691,19714,57,19714,10.1,100,0.624650856,12.005484739,350.005072537,40.350877193,86.2
"2021",NA,"Randolph",95,81,802,17887,1032,173,373,145154,95,145109,145109,145154,268,145154,65.4,85.263157895,0.552687979,12.326595869,710.969039778,64.552238806,257
"2021",NA,"Richmond",38,29,730,7103,619,52,178,42805,38,42842,42842,42805,118,42805,88.8,76.315789474,1.703935391,16.579524765,1446.092746175,44.06779661,415.8
"2021",NA,"Robeson",127,104,1307,22352,1808,361,745,116142,127,116229,116229,116142,525,116142,109.3,81.88976378,1.124504212,19.231000869,1556.715055708,68.761904762,641.5
"2021",NA,"Rockingham",57,48,737,14613,667,55,208,91211,57,91260,91260,91211,237,91211,62.5,84.210526316,0.807582731,16.012491782,731.271447523,23.206751055,228
"2021",NA,"Rowan",87,66,1083,20390,943,120,276,147937,87,148012,148012,147937,243,147937,58.8,75.862068966,0.73169743,13.775910061,637.433502099,49.382716049,186.6
"2021",NA,"Rutherford",34,23,477,10598,357,131,153,64616,34,64618,64618,64616,193,64616,52.6,67.647058824,0.738184407,16.401002817,552.494738145,67.875647668,236.8
"2021",NA,"Sampson",22,17,290,10127,177,48,95,59022,22,59080,59080,59022,160,59022,37.3,77.272727273,0.490859851,17.141164523,299.88817729,30,161
"2021",NA,"Scotland",24,18,341,5683,407,30,97,34285,24,34175,34175,34285,127,34285,70,75,0.997805413,16.62911485,1187.108064751,23.622047244,282.9
"2021",NA,"Stanly",27,20,462,9548,377,24,116,63100,27,63108,63108,63100,51,63100,42.8,74.074074074,0.732078342,15.129619066,597.464342314,47.058823529,183.8
"2021",NA,"Stokes",33,26,290,7386,291,59,103,44625,33,44641,44641,44625,127,44625,73.9,78.787878788,0.649627024,16.545328286,652.100840336,46.456692913,230.8
"2021",NA,"Surry",31,16,695,11776,562,101,131,71257,31,71196,71196,71257,175,71257,43.5,51.612903226,0.976178437,16.540255071,788.694444055,57.714285714,183.8
"2021",NA,"Swain",7,5,316,3321,108,41,37,14128,7,14149,14149,14128,73,14128,49.5,71.428571429,2.233373383,23.471623436,764.439411099,56.164383562,261.9
"2021",NA,"Transylvania",7,4,366,4946,197,45,24,33272,7,33255,33255,33272,75,33272,21,57.142857143,1.100586378,14.872951436,592.089444578,60,72.1
"2021",NA,"Tyrrell",2,1,14,503,19,1,0,3379,2,3377,3377,3379,8,3379,59.2,50,0.414569144,14.89487711,562.296537437,12.5,0
"2021",NA,"Union",51,43,620,28693,603,99,281,244259,51,244260,244260,244259,213,244259,20.9,84.31372549,0.253827888,11.746909031,246.86910206,46.478873239,115
"2021",NA,"Vance",20,15,337,6722,519,16,93,42101,20,42103,42103,42101,50,42101,47.5,75,0.800418022,15.965608151,1232.749815919,32,220.9
"2021",NA,"Wake",240,177,2917,129718,2576,46,1127,1152301,240,1152357,1152357,1152301,546,1152301,20.8,73.75,0.253133361,11.256754634,223.552700206,8.424908425,97.8
"2021",NA,"Warren",4,3,59,1986,81,3,20,18798,4,18791,18791,18798,8,18798,21.3,75,0.313980097,10.568889362,430.896903926,37.5,106.4
"2021",NA,"Washington",6,5,63,2081,48,2,6,10883,6,10909,10909,10883,26,10883,55.1,83.333333333,0.577504813,19.0759923,441.054856198,7.692307692,55.1
"2021",NA,"Watauga",9,5,199,4654,240,57,32,54968,9,54962,54962,54968,106,54968,16.4,55.555555556,0.362068338,8.467668571,436.617668462,53.773584906,58.2
"2021",NA,"Wayne",36,27,375,16236,545,41,136,116857,36,116866,116866,116857,92,116857,30.8,75,0.320880324,13.892834528,466.381988242,44.565217391,116.4
"2021",NA,"Wilkes",23,11,946,10546,1119,171,122,65826,23,65818,65818,65826,286,65826,34.9,47.826086957,1.437296788,16.022972439,1699.936195424,59.79020979,185.3
"2021",NA,"Wilson",37,25,236,11313,524,13,165,78241,37,78283,78283,78241,41,78241,47.3,67.567567568,0.301470306,14.451413461,669.725591442,31.707317073,210.9
"2021",NA,"Yadkin",16,15,365,6088,324,51,66,37276,16,37258,37258,37276,104,37276,42.9,93.75,0.979655376,16.340114875,869.191973388,49.038461538,177.1
"2021",NA,"Yancey",3,3,297,2997,171,30,14,18764,3,18776,18776,18764,55,18764,16,100,1.581806562,15.961866212,911.319548071,54.545454545,74.6
"2022",NA,"Alamance",58,45,724,21634,696,77,339,176618,58,176353,176353,176618,154,176618,32.8,77.586206897,0.410540223,12.267440871,394.070819509,50,191.9
"2022",NA,"Alexander",11,7,415,5577,346,43,60,36316,11,36512,36512,36316,83,36316,30.3,63.636363636,1.136612621,15.274430324,952.748100011,51.807228916,165.2
"2022",NA,"Alleghany",5,1,79,2069,54,25,9,11193,5,11185,11185,11193,53,11193,44.7,20,0.706303084,18.497988377,482.444384883,47.169811321,80.4
"2022",NA,"Anson",7,3,85,3356,69,9,47,21958,7,22202,22202,21958,27,21958,31.9,42.857142857,0.382848392,15.115755337,314.236269241,33.333333333,214
"2022",NA,"Ashe",7,5,290,4332,197,51,25,27062,7,27110,27110,27062,80,27062,25.9,71.428571429,1.069715972,15.979343416,727.958022319,63.75,92.4
"2022",NA,"Avery",5,1,269,2634,119,24,4,17541,5,17571,17571,17541,43,17541,28.5,20,1.530931649,14.990609527,678.410580925,55.813953488,22.8
"2022",NA,"Beaufort",24,19,768,7349,419,57,118,44400,24,44272,44272,44400,178,44400,54.1,79.166666667,1.734730755,16.599656668,943.693693694,32.02247191,265.8
"2022",NA,"Bertie",6,4,50,2953,74,1,15,17068,6,17240,17240,17068,17,17068,35.2,66.666666667,0.290023202,17.128770302,433.559878135,5.882352941,87.9
"2022",NA,"Bladen",19,13,357,4277,283,40,78,29391,19,29446,29446,29391,92,29391,64.6,68.421052632,1.212388779,14.524893025,962.879793134,43.47826087,265.4
"2022",NA,"Brunswick",65,41,1368,24477,1217,143,89,152908,65,153064,153064,152908,229,152908,42.5,63.076923077,0.893743793,15.991350024,795.903419049,62.445414847,58.2
"2022",NA,"Buncombe",151,123,2107,29190,2355,269,376,273790,151,273589,273589,273790,430,273790,55.2,81.456953642,0.770133302,10.669288604,860.148288835,62.558139535,137.3
"2022",NA,"Burke",40,32,827,11890,699,161,237,87972,40,87881,87881,87972,304,87972,45.5,80,0.941045277,13.529659426,794.570999864,52.960526316,269.4
"2022",NA,"Cabarrus",74,58,932,26618,806,59,302,235909,74,235797,235797,235909,217,235909,31.4,78.378378378,0.395255241,11.288523603,341.657164415,27.188940092,128
"2022",NA,"Caldwell",36,28,852,13132,806,130,217,80347,36,80492,80492,80347,184,80347,44.8,77.777777778,1.058490285,16.314664811,1003.148841898,70.652173913,270.1
"2022",NA,"Camden",4,3,17,1001,35,5,9,11090,4,11088,11088,11090,9,11090,36.1,75,0.153318903,9.027777778,315.599639315,55.555555556,81.2
"2022",NA,"Carteret",39,33,522,9873,613,77,111,69326,39,69380,69380,69326,113,69326,56.3,84.615384615,0.752378207,14.230325742,884.228139515,68.14159292,160.1
"2022",NA,"Caswell",7,6,95,1681,98,8,14,22431,7,22614,22614,22431,16,22431,31.2,85.714285714,0.420093747,7.433448306,436.895368017,50,62.4
"2022",NA,"Catawba",65,51,1362,24535,973,178,342,163167,65,163462,163462,163167,249,163167,39.8,78.461538462,0.833221177,15.009604679,596.321560119,71.485943775,209.6
"2022",NA,"Chatham",25,17,247,5910,244,84,74,79939,25,79864,79864,79939,130,79939,31.3,68,0.309275769,7.400080136,305.232739964,64.615384615,92.6
"2022",NA,"Cherokee",14,7,320,4951,184,61,12,29459,14,29512,29512,29459,103,29459,47.5,50,1.08430469,16.77622662,624.596897383,59.223300971,40.7
"2022",NA,"Chowan",6,2,37,2207,51,11,24,13898,6,13940,13940,13898,32,13898,43.2,33.333333333,0.265423242,15.832137733,366.959274716,34.375,172.7
"2022",NA,"Clay",2,2,77,2122,56,26,1,11615,2,11614,11614,11615,40,11615,17.2,100,0.66299294,18.271052178,482.135170039,65,8.6
"2022",NA,"Cleveland",36,27,766,16492,564,88,199,100653,36,100670,100670,100653,229,100653,35.8,75,0.760901957,16.382238999,560.340973443,38.427947598,197.7
"2022",NA,"Columbus",23,18,774,8973,667,106,93,50075,23,49885,49885,50075,195,50075,45.9,78.260869565,1.551568608,17.987370953,1332.001997004,54.358974359,185.7
"2022",NA,"Craven",90,72,588,14134,745,88,232,101087,90,100874,100874,101087,160,101087,89,80,0.582905407,14.011539148,736.988930327,55,229.5
"2022",NA,"Cumberland",186,147,1196,41293,1941,323,687,336781,186,336699,336699,336781,774,336781,55.2,79.032258065,0.35521341,12.264069688,576.338926483,41.73126615,204
"2022",NA,"Currituck",8,6,76,1967,78,4,20,31008,8,31015,31015,31008,29,31008,25.8,75,0.245042721,6.342092536,251.547987616,13.793103448,64.5
"2022",NA,"Dare",20,17,307,4983,194,11,36,37987,20,37956,37956,37987,33,37987,52.6,85,0.808831278,13.128359153,510.701029299,33.333333333,94.8
"2022",NA,"Davidson",101,83,875,18589,928,151,383,172380,101,172586,172586,172380,226,172380,58.6,82.178217822,0.506993615,10.770862063,538.345515721,66.814159292,222.2
"2022",NA,"Davie",20,17,299,6451,218,37,74,44115,20,44090,44090,44115,68,44115,45.3,85,0.678158313,14.6314357,494.162983112,54.411764706,167.7
"2022",NA,"Duplin",15,10,209,6327,122,4,67,48934,15,48990,48990,48934,32,48934,30.7,66.666666667,0.426617677,12.914880588,249.315404422,12.5,136.9
"2022",NA,"Durham",132,98,1411,29039,1433,85,568,333292,132,332680,332680,333292,337,333292,39.6,74.242424242,0.424131297,8.728808465,429.953314211,25.222551929,170.4
"2022",NA,"Edgecombe",26,21,266,7231,337,29,81,48389,26,48301,48301,48389,56,48389,53.7,80.769230769,0.550713236,14.97070454,696.439273389,51.785714286,167.4
"2022",NA,"Forsyth",186,150,1311,46495,1282,176,629,389661,186,389157,389157,389661,308,389661,47.7,80.64516129,0.33688203,11.947620112,329.003929056,57.142857143,161.4
"2022",NA,"Franklin",30,24,281,8635,329,32,70,74400,30,74539,74539,74400,90,74400,40.3,80,0.376983861,11.584539637,442.204301075,35.555555556,94.1
"2022",NA,"Gaston",152,117,1836,33207,1477,371,576,233970,152,234215,234215,233970,519,233970,65,76.973684211,0.783895139,14.177998847,631.277514211,71.483622351,246.2
"2022",NA,"Gates",4,3,18,584,20,0,6,10370,4,10383,10383,10370,0,10370,38.6,75,0.1733603,5.624578638,192.864030858,NA,57.9
"2022",NA,"Graham",2,2,133,1425,89,28,7,8032,2,7980,7980,8032,44,8032,24.9,100,1.666666667,17.857142857,1108.067729084,63.636363636,87.2
"2022",NA,"Granville",24,22,287,6161,288,21,85,61702,24,61903,61903,61702,35,61702,38.9,91.666666667,0.46362858,9.952667884,466.759586399,60,137.8
"2022",NA,"Greene",5,5,60,1576,78,19,27,20367,5,20211,20211,20367,33,20367,24.5,100,0.296868042,7.797733907,382.972455443,57.575757576,132.6
"2022",NA,"Guilford",228,183,1642,64046,1455,106,984,546457,228,546101,546101,546457,568,546457,41.7,80.263157895,0.300676981,11.727867189,266.260657289,18.661971831,180.1
"2022",NA,"Halifax",20,18,196,7632,357,8,94,47711,20,47848,47848,47711,21,47711,41.9,90,0.409630497,15.950509948,748.255119365,38.095238095,197
"2022",NA,"Harnett",61,51,732,14844,556,122,281,138478,61,138832,138832,138478,276,138478,44.1,83.606557377,0.527255964,10.692059468,401.507820737,44.202898551,202.9
"2022",NA,"Haywood",35,26,706,9335,630,16,66,62615,35,62609,62609,62615,153,62615,55.9,74.285714286,1.127633407,14.909996965,1006.148686417,10.45751634,105.4
"2022",NA,"Henderson",43,33,709,14892,587,153,119,118298,43,118106,118106,118298,201,118298,36.3,76.744186047,0.600308198,12.609012243,496.204500499,76.119402985,100.6
"2022",NA,"Hertford",7,5,169,2272,66,0,12,19634,7,20875,20875,19634,2,19634,35.7,71.428571429,0.809580838,10.883832335,336.151573801,0,61.1
"2022",NA,"Hoke",23,20,164,5120,164,27,70,53691,23,53787,53787,53691,63,53691,42.8,86.956521739,0.30490639,9.519028762,305.451565439,42.857142857,130.4
"2022",NA,"Hyde",1,1,33,594,17,4,2,4656,1,4576,4576,4656,11,4656,21.5,100,0.721153846,12.980769231,365.120274914,36.363636364,43
"2022",NA,"Iredell",48,38,1295,26029,963,99,211,195874,48,195897,195897,195874,160,195874,24.5,79.166666667,0.66106168,13.287084539,491.642586561,61.875,107.7
"2022",NA,"Jackson",23,17,275,4497,233,50,49,43922,23,42955,42955,43922,87,43922,52.4,73.913043478,0.640204866,10.469095565,530.4858613,57.471264368,111.6
"2022",NA,"Johnston",69,53,727,22318,850,72,226,234902,69,234778,234778,234902,240,234902,29.4,76.811594203,0.309654227,9.506001414,361.853028071,30,96.2
"2022",NA,"Jones",6,6,73,1583,72,15,18,9219,6,9233,9233,9219,22,9219,65.1,100,0.790642261,17.145023286,780.995769606,68.181818182,195.2
"2022",NA,"Lee",38,30,602,9754,378,5,169,65543,38,65476,65476,65543,29,65543,58,78.947368421,0.919420856,14.897061519,576.720626154,17.24137931,257.8
"2022",NA,"Lenoir",22,20,232,7099,250,17,82,54499,22,54633,54633,54499,64,54499,40.4,90.909090909,0.424651767,12.993977999,458.724013285,26.5625,150.5
"2022",NA,"Lincoln",33,22,627,13070,430,48,151,93108,33,93095,93095,93108,125,93108,35.4,66.666666667,0.673505559,14.039422096,461.829273532,38.4,162.2
"2022",NA,"Macon",19,15,241,5044,338,29,56,37969,19,38065,38065,37969,91,37969,50,78.947368421,0.633127545,13.251017996,890.199899918,31.868131868,147.5
"2022",NA,"Madison",13,11,162,2834,233,31,13,21881,13,21768,21768,21881,46,21881,59.4,84.615384615,0.744211687,13.019110621,1064.850783785,67.391304348,59.4
"2022",NA,"Martin",11,9,159,3644,108,31,17,21478,11,21508,21508,21478,57,21478,51.2,81.818181818,0.73925981,16.942533011,502.840115467,54.385964912,79.2
"2022",NA,"McDowell",21,15,540,6489,547,1,132,44755,21,44753,44753,44755,160,44755,46.9,71.428571429,1.20662302,14.49958662,1222.20980896,0.625,294.9
"2022",NA,"Mecklenburg",317,246,1740,109290,2177,149,1452,1144075,317,1145392,1145392,1144075,616,1144075,27.7,77.602523659,0.151913057,9.541711484,190.284727837,24.188311688,126.9
"2022",NA,"Mitchell",5,3,403,2335,169,28,17,15048,5,15094,15094,15048,47,15048,33.2,60,2.669935074,15.469723069,1123.072833599,59.574468085,113
"2022",NA,"Montgomery",17,15,246,2947,200,15,73,25841,17,25894,25894,25841,28,25841,65.8,88.235294118,0.950027033,11.381014907,773.963855888,53.571428571,282.5
"2022",NA,"Moore",50,44,641,12058,690,78,167,105491,50,105531,105531,105491,115,105491,47.4,88,0.607404459,11.426026476,654.084234674,67.826086957,158.3
"2022",NA,"Nash",41,32,466,12533,422,27,148,95820,41,95789,95789,95820,57,95820,42.8,78.048780488,0.486485922,13.0839658,440.409100397,47.368421053,154.5
"2022",NA,"NC",4339,3396,51827,1259179,51103,6552,16981,10695965,4339,10698973,10698973,10695965,14465,10695965,40.6,78.26688177,0.48441098,11.769157657,477.778302379,45.295540961,158.8
"2022",NA,"New Hanover",93,75,1794,30647,2106,196,168,235784,93,234921,234921,235784,399,235784,39.4,80.64516129,0.763660975,13.045662159,893.190377634,49.122807018,71.3
"2022",NA,"Northampton",2,2,34,2516,91,2,31,16827,2,16779,16779,16827,4,16827,11.9,100,0.202634245,14.994934144,540.797527783,50,184.2
"2022",NA,"Onslow",92,75,1048,19725,905,86,257,209031,92,207298,207298,209031,200,209031,44,81.52173913,0.505552393,9.515287171,432.950136583,43,122.9
"2022",NA,"Orange",36,23,578,12713,461,76,119,150253,36,150477,150477,150253,103,150253,24,63.888888889,0.384111858,8.448467208,306.815837288,73.786407767,79.2
"2022",NA,"Pamlico",13,9,72,1477,103,14,51,12234,13,12381,12381,12234,22,12234,106.3,69.230769231,0.581536225,11.929569502,841.915971882,63.636363636,416.9
"2022",NA,"Pasquotank",14,12,117,4801,229,3,74,41168,14,40938,40938,41168,33,41168,34,85.714285714,0.285798036,11.727490351,556.257287213,9.090909091,179.8
"2022",NA,"Pender",23,16,501,8750,425,33,79,65698,23,65737,65737,65698,75,65698,35,69.565217391,0.762127873,13.310616548,646.899448994,44,120.2
"2022",NA,"Perquimans",9,6,55,1837,76,10,26,13221,9,13210,13210,13221,20,13221,68.1,66.666666667,0.416351249,13.906131718,574.843052719,50,196.7
"2022",NA,"Person",10,8,413,4919,241,45,74,39343,10,39386,39386,39343,84,39343,25.4,80,1.048595948,12.489209364,612.561319676,53.571428571,188.1
"2022",NA,"Pitt",91,69,1015,20796,957,61,294,173610,91,173542,173542,173610,218,173610,52.4,75.824175824,0.584872826,11.983266299,551.235527907,27.981651376,169.3
"2022",NA,"Polk",12,9,138,2282,75,29,27,20012,12,19986,19986,20012,55,20012,60,75,0.690483338,11.417992595,374.775134919,52.727272727,134.9
"2022",NA,"Randolph",114,100,768,15711,1027,195,409,146196,114,146043,146043,146196,288,146196,78,87.719298246,0.525872517,10.757790514,702.481600044,67.708333333,279.8
"2022",NA,"Richmond",37,29,773,6893,644,54,210,42573,37,42778,42778,42573,147,42573,86.9,78.378378378,1.8070036,16.113422787,1512.695840086,36.734693878,493.3
"2022",NA,"Robeson",114,92,1280,20235,1862,391,609,116466,114,116663,116663,116466,567,116466,97.9,80.701754386,1.09717734,17.344830838,1598.749849742,68.959435626,522.9
"2022",NA,"Rockingham",68,54,728,13705,564,61,247,91966,68,91957,91957,91966,221,91966,73.9,79.411764706,0.79167437,14.903704993,613.270121567,27.601809955,268.6
"2022",NA,"Rowan",107,89,1079,19321,1000,99,324,149673,107,149645,149645,149673,267,149673,71.5,83.177570093,0.721039794,12.911223228,668.123175189,37.078651685,216.5
"2022",NA,"Rutherford",46,34,509,9860,468,123,202,64945,46,64963,64963,64945,179,64945,70.8,73.913043478,0.783522928,15.17787048,720.609746709,68.715083799,311
"2022",NA,"Sampson",16,14,284,9401,192,41,79,59027,16,59120,59120,59027,161,59027,27.1,87.5,0.48037889,15.901556157,325.27487421,25.465838509,133.8
"2022",NA,"Scotland",20,16,353,5070,417,27,137,34350,20,34162,34162,34350,143,34350,58.2,80,1.033311867,14.841051461,1213.973799127,18.881118881,398.8
"2022",NA,"Stanly",22,16,444,8885,348,22,110,64231,22,64153,64153,64231,48,64231,34.3,72.727272727,0.692095459,13.849703054,541.794460619,45.833333333,171.3
"2022",NA,"Stokes",24,20,283,6789,291,60,90,45136,24,45175,45175,45136,138,45136,53.2,83.333333333,0.626452684,15.028223575,644.718185041,43.47826087,199.4
"2022",NA,"Surry",33,25,611,10840,515,108,130,71482,33,71403,71403,71482,171,71482,46.2,75.757575758,0.855706343,15.181434954,720.461095101,63.157894737,181.9
"2022",NA,"Swain",14,11,335,3106,124,48,44,13936,14,13967,13967,13936,66,13936,100.5,78.571428571,2.398510775,22.238132741,889.781859931,72.727272727,315.7
"2022",NA,"Transylvania",7,6,356,4602,227,45,31,33373,7,33355,33355,33373,75,33373,21,85.714285714,1.067306251,13.797031929,680.190573218,60,92.9
"2022",NA,"Tyrrell",2,2,17,447,11,2,2,3473,2,3365,3365,3473,12,3473,57.6,100,0.505200594,13.283803863,316.729052692,16.666666667,57.6
